home_xg,away_xg,xg_diff,home_win,draw,away_win,home_attack,away_attack,home_defence,away_defence,attack_diff,defence_diff,league_home_xg,league_away_xg,league_total_xg,home_attack_delta,home_defence_delta,away_attack_delta,away_defence_delta,home_elo,away_elo,elo_diff,home_rest_days,away_rest_days,rest_diff,result
1.0531853294124853,1.660822609665932,-0.6076372802534467,0.228879610412995,0.2670692628675253,0.5040511267194797,1.35,1.35,1.35,1.35,0.0,0.0,1.7304646666666668,1.0973477777777778,2.8278124444444446,0.0,0.0,0.0,0.0,1491.987935934185,1508.012064065815,-16.024128131629823,6,6,0,A
1.1533291089952014,1.6441032848687471,-0.49077417587354577,0.25598829774639864,0.2675173485560377,0.4764943536975637,1.35,1.35,1.35,1.35,0.0,0.0,1.5802081000000001,1.108507,2.6887151,0.0,0.0,0.0,0.0,1501.987935934185,1498.012064065815,3.9758718683701773,7,7,0,A
1.2522871926953756,1.6717598463090029,-0.4194726536136273,0.27575717103545655,0.2631612483631385,0.46108158060140503,1.35,1.35,1.35,1.35,0.0,0.0,1.455337090909091,1.0901685454545456,2.545505636363637,0.0,0.0,0.0,0.0,1511.987935934185,1498.012064065815,13.975871868370177,7,8,-1,A
1.3817789474451598,1.6377566414946048,-0.2559776940494449,0.3129749743741019,0.2620767670021541,0.424948258623744,1.35,1.35,1.35,1.35,0.0,0.0,1.318951923076923,1.1128026923076924,2.4317546153846155,0.0,0.0,0.0,0.0,1501.987935934185,1508.012064065815,-6.024128131629823,8,7,1,H
1.145694263976757,1.5406811620926173,-0.3949868981158602,0.2707975564961125,0.2771421423092587,0.45206030119462876,1.2250125,1.35,1.1563035,1.35,-0.12498750000000003,0.19369650000000016,1.4434626470588234,1.0131945294117646,2.4566571764705882,-0.6249375,-0.9684824999999999,0.0,0.0,1510.3830910960683,1507.6830465036587,2.70004459240954,12,14,-2,D
1.1409162039866216,1.694587359705959,-0.5536711557193374,0.24516768592563115,0.26301720993993566,0.49181510413443313,1.35,1.32649,1.35,1.1629831666666666,0.023510000000000142,-0.18701683333333352,1.3761109444444442,1.0567537222222223,2.4328646666666662,0.0,0.0,-0.11755000000000004,-0.9350841666666666,1492.0428291246321,1519.5532356210897,-27.510406496457563,14,13,1,H
1.5948914282953566,1.3410399158125563,0.25385151248280025,0.4229457422890047,0.2665540424087543,0.310500215302241,1.3572683333333335,1.179471,1.1608166666666666,1.6370233333333335,0.17779733333333358,0.4762066666666669,1.393123,1.020961105263158,2.414084105263158,0.036341666666666494,-0.9459166666666666,-0.8526449999999999,1.4351166666666666,1508.234536969675,1480.4467643789103,27.78777259076469,13,14,-1,H
1.139883778508755,1.7489258977799895,-0.6090421192712345,0.23681483441077658,0.25794163171981305,0.5052435338694103,1.191829,1.35,1.3408633333333333,1.35,-0.15817100000000006,0.009136666666666793,1.4115203499999998,1.0350155500000002,2.4465358999999998,-0.7908550000000001,-0.0456833333333333,0.0,0.0,1510.1096582078992,1487.9571708753679,22.152487332531337,14,13,1,H
1.2776293905272988,1.5801759316885997,-0.30254654116130086,0.2973391128376611,0.2698412098248567,0.43281967733748233,1.4826616666666668,1.3408633333333333,1.2030018333333332,1.191829,0.14179833333333347,-0.011172833333333188,1.3830921428571425,1.0208110476190477,2.40390319047619,0.6633083333333334,-0.7349908333333333,-0.0456833333333333,-0.7908550000000001,1499.8329045618113,1509.945106809553,-10.112202247741607,14,14,0,A
1.391854293611099,2.013894939616117,-0.6220406460050181,0.25546713479319205,0.2342628692085596,0.5102699959982483,1.2102581666666667,1.4304283333333334,1.5058816666666666,1.5710366666666669,-0.22017016666666667,0.0651550000000003,1.3660624999999997,1.0695969090909092,2.435659409090909,-0.6987091666666667,0.7794083333333333,0.4021416666666666,1.105183333333333,1499.6169089039317,1489.8903417921008,9.726567111830946,14,14,0,H
1.3505489036126606,1.8547248462851889,-0.5041759426725283,0.2699892359869721,0.24680683981714502,0.48320392419588293,1.6370233333333335,1.6310233333333333,1.179471,1.1550773333333333,0.006000000000000227,-0.024393666666666647,1.4000889130434782,1.0372130000000002,2.4373019130434783,1.4351166666666666,-0.8526449999999999,1.4051166666666668,-0.9746133333333333,1499.77752709614,1500.22247290386,-0.4449458077201598,14,2,12,A
1.341075479232985,1.633363604515445,-0.29228812528245984,0.3038196930282615,0.2637435265251928,0.43243678044654565,1.2482848333333332,1.2030018333333332,1.4620233333333335,1.4826616666666668,0.04528299999999996,0.020638333333333314,1.3800744999999999,1.0768066250000001,2.4568811249999998,-0.5085758333333332,0.5601166666666664,-0.7349908333333333,0.6633083333333334,1480.3290175621562,1480.22247290386,0.10654465829611581,15,13,2,A
1.4397447340726066,1.4746752677487938,-0.03493053367618715,0.35719817886217664,0.2700412591200083,0.372760562017815,1.5710366666666669,1.1563035,1.4304283333333334,1.2250125,0.41473316666666693,-0.20541583333333335,1.3367227599999998,1.1216091600000002,2.45833192,1.105183333333333,0.4021416666666666,-0.9684824999999999,-0.6249375,1510.054893190447,1510.1670954381887,-0.1122022477416067,14,14,0,H
1.454929879491396,1.6203677538800505,-0.16543787438865443,0.33380719721386504,0.26050191515810717,0.4056908876280278,1.35,1.3456516666666667,1.35,1.4793233333333333,0.0043483333333333984,0.12932333333333323,1.3726341923076921,1.1211218846153848,2.493756076923077,0.0,0.0,-0.02174166666666677,0.6466166666666666,1491.765463030325,1511.765463030325,-20.0,2,14,-12,A
1.166950262807268,1.5407156849065686,-0.3737654220993005,0.276200463785003,0.27654846116276716,0.4472510750522299,1.4082233333333332,1.4245433333333333,1.1877823333333333,1.163522,-0.016320000000000112,-0.024260333333333328,1.4040862592592591,1.0982217037037039,2.5023079629629628,0.2911166666666669,-0.8110883333333333,0.3727166666666668,-0.9323899999999999,1500.8259408856563,1509.7455081807739,-8.919567295117531,3,4,-1,H
1.3308961738861433,1.3271497562547334,0.0037464176314099262,0.3582204774779136,0.2852976025224671,0.3564819199996193,1.4953066666666668,1.2477868333333333,1.2088028333333334,1.2607546666666667,0.2475198333333335,0.05195183333333331,1.4165003214285714,1.1365170000000002,2.5530173214285714,0.726533333333333,-0.7059858333333334,-0.5110658333333333,-0.44622666666666666,1480.3362006821574,1480.5490363848319,-0.21283570267451069,3,3,0,H
1.2558339758139008,1.6111933775006038,-0.355359401686703,0.28664108793974313,0.2680350893778581,0.4453238226823988,1.35,1.35,1.35,1.35,0.0,0.0,1.4512268620689655,1.1311491379310348,2.582376,0.0,0.0,0.0,0.0,1523.1947253784926,1515.4920174460651,7.702707932427529,4,5,-1,A
1.7784463783204314,1.308206822830992,0.4702395554894394,0.47452803149493494,0.2534231930655113,0.2720487754395537,1.7869133333333334,1.2708106666666665,1.160943,1.4842450000000003,0.5161026666666668,0.3233020000000002,1.4913112999999998,1.1277565000000003,2.6190678,2.184566666666667,-0.945285,-0.39594666666666656,0.671225,1501.4856536762443,1488.1260661725426,13.359587503701732,3,5,-2,D
1.6012038241315916,1.169966713724793,0.43123711040679846,0.4619570854001148,0.2710773666745706,0.2669655479253145,1.35,1.35,1.35,1.35,0.0,0.0,1.138206125,1.557736625,2.69594275,0.0,0.0,0.0,0.0,1511.987935934185,1488.012064065815,23.975871868370177,5,5,0,H
1.236227491182105,1.2837279412455274,-0.047500450063422406,0.34160237708143093,0.29423523898552384,0.3641623839330452,1.35,1.35,1.35,1.35,0.0,0.0,1.4742432222222221,1.4196933333333333,2.8939365555555554,0.0,0.0,0.0,0.0,1491.987935934185,1488.012064065815,3.9758718683701773,6,7,-1,H
